customer_id,order_id,order_date,category,channel,units,gross_sales,discount_rate,net_sales,returned
C00033,C00033-O003,2025-10-30,Electronics,Online,2,146.08,0.1423,125.28,0
C00033,C00033-O014,2025-11-06,Sports,Online,4,87.29,0.3351,58.04,0
C00033,C00033-O004,2025-11-10,Electronics,Online,5,160.64,0.2493,120.59,0
C00033,C00033-O013,2025-11-18,Electronics,Online,3,116.08,0.0938,105.19,0
C00033,C00033-O007,2025-12-08,Fashion,Online,5,190.49,0.085,174.3,0
C00033,C00033-O001,2025-12-31,Home,Online,3,62.93,0.1785,51.7,0
C00033,C00033-O010,2026-01-04,Fashion,Online,3,96.21,0.2072,76.27,0
C00033,C00033-O015,2026-01-15,Home,Store,2,111.8,0.0643,104.61,0
C00033,C00033-O018,2026-03-12,Sports,Online,4,177.58,0.2471,133.7,1
C00034,C00034-O013,2025-06-21,Fashion,Online,2,145.88,0.1882,118.42,0
C00034,C00034-O004,2025-06-25,Beauty,Store,1,130.99,0.1713,108.55,0
C00034,C00034-O005,2025-06-27,Beauty,Store,6,141.13,0.1901,114.3,0
C00034,C00034-O010,2025-07-29,Beauty,Online,1,154.89,0.519,74.5,0
C00034,C00034-O015,2025-08-24,Fashion,Online,3,97.43,0.3112,67.11,0
C00034,C00034-O014,2025-09-05,Home,Online,2,157.58,0.3237,106.57,1
C00034,C00034-O011,2025-09-07,Electronics,Online,3,104.52,0.3159,71.5,0
C00034,C00034-O012,2025-09-19,Electronics,Store,4,117.95,0.0899,107.34,1
C00034,C00034-O008,2025-11-03,Beauty,Online,4,97.81,0.0784,90.14,0
C00034,C00034-O002,2025-11-07,Beauty,Online,4,163.72,0.0871,149.46,0
C00034,C00034-O009,2025-11-15,Beauty,Store,3,75.64,0.167,63.01,0
C00034,C00034-O003,2025-12-20,Electronics,Online,2,40.93,0.0656,38.25,0
C00034,C00034-O001,2025-12-23,Sports,Online,6,126.72,0.1516,107.5,0
C00034,C00034-O016,2026-01-06,Sports,Online,1,201.55,0.1294,175.46,0
C00034,C00034-O007,2026-01-28,Fashion,Online,4,105.24,0.3147,72.12,0
C00034,C00034-O006,2026-01-30,Electronics,Online,6,147.73,0.0891,134.56,0
C00034,C00034-O017,2026-03-12,Beauty,Online,2,118.55,0.3791,73.61,1
C00035,C00035-O006,2025-03-29,Electronics,Store,1,221.63,0.1534,187.64,0
C00035,C00035-O004,2025-04-20,Home,Online,3,148.49,0.0793,136.72,0
C00035,C00035-O001,2025-04-21,Home,Online,2,343.64,0.0815,315.64,0
C00035,C00035-O005,2025-04-29,Home,Online,1,254.42,0.3213,172.68,0
C00035,C00035-O003,2025-05-02,Electronics,Store,1,100.2,0.3281,67.33,0
C00035,C00035-O008,2025-05-16,Grocery,Store,4,747.08,0.16,627.56,0
C00035,C00035-O007,2025-06-24,Electronics,Online,2,230.8,0.2051,183.46,0
C00035,C00035-O002,2025-06-28,Electronics,Online,2,262.34,0.3894,160.19,0
C00035,C00035-O009,2025-07-15,Electronics,Store,3,179.29,0.0796,165.02,0
C00035,C00035-O010,2025-11-07,Electronics,Store,3,205.36,0.5368,95.13,0
C00036,C00036-O002,2025-05-27,Fashion,Online,3,115.25,0.2659,84.61,0
C00036,C00036-O011,2025-09-18,Fashion,Online,4,85.09,0.2065,67.52,0
C00036,C00036-O001,2025-10-16,Home,Online,3,127.75,0.1922,103.2,0
C00036,C00036-O008,2025-10-19,Sports,Online,3,103.13,0.4183,59.99,0
C00036,C00036-O005,2025-10-31,Beauty,Store,4,150.56,0.1204,132.43,0
C00036,C00036-O003,2025-11-18,Sports,Online,2,95.84,0.1243,83.93,1
C00036,C00036-O006,2025-12-24,Electronics,Online,3,114.25,0.1233,100.17,0
C00036,C00036-O004,2025-12-28,Grocery,Store,5,71.37,0.2713,52.01,0
C00036,C00036-O010,2026-01-22,Electronics,Store,2,114.9,0.2358,87.81,0
C00036,C00036-O009,2026-02-01,Grocery,Online,5,68.68,0.2539,51.24,0
C00036,C00036-O007,2026-02-03,Sports,Online,5,117.7,0.2207,91.73,0
C00036,C00036-O012,2026-02-25,Fashion,Online,1,104.76,0.2029,83.51,0
C00037,C00037-O009,2025-06-30,Fashion,Online,1,213.28,0.183,174.24,0
C00037,C00037-O014,2025-08-21,Sports,Store,6,123.79,0.1769,101.9,0
C00037,C00037-O012,2025-08-27,Beauty,Store,2,229.34,0.074,212.38,0
C00037,C00037-O006,2025-09-14,Fashion,Store,1,175.95,0.0445,168.12,0
C00037,C00037-O002,2025-11-07,Electronics,Store,2,198.77,0.0614,186.57,0
C00037,C00037-O010,2025-11-11,Electronics,Online,2,235.24,0.041,225.59,0
C00037,C00037-O008,2025-11-13,Beauty,Online,3,133.72,0.1789,109.79,0
C00037,C00037-O007,2025-11-19,Fashion,Online,1,208.62,0.2127,164.24,0
C00037,C00037-O013,2025-12-07,Grocery,Store,3,162.1,0.0881,147.82,0
C00037,C00037-O011,2026-01-13,Fashion,Online,3,185.43,0.1446,158.61,0
C00037,C00037-O001,2026-02-04,Home,Online,1,224.59,0.1561,189.53,0
C00037,C00037-O004,2026-02-08,Electronics,Online,3,264.25,0.1004,237.71,0
C00037,C00037-O005,2026-02-19,Home,Store,4,191.51,0.1528,162.24,0
C00037,C00037-O003,2026-03-04,Fashion,Online,1,152.13,0.1806,124.65,0
C00037,C00037-O015,2026-03-22,Electronics,Store,1,193.8,0.0901,176.33,0
C00038,C00038-O010,2025-04-03,Electronics,Online,3,155.96,0.155,131.79,0
C00038,C00038-O008,2025-04-29,Sports,Online,3,193.28,0.1431,165.63,0
C00038,C00038-O005,2025-05-04,Electronics,Store,5,173.38,0.2412,131.56,0
C00038,C00038-O007,2025-05-05,Grocery,Store,3,154.67,0.384,95.28,0
C00038,C00038-O003,2025-05-06,Fashion,Online,2,174.67,0.3209,118.62,1
C00038,C00038-O009,2025-05-09,Fashion,Online,3,172.36,0.1673,143.52,0
C00038,C00038-O001,2025-05-10,Home,Store,2,146.14,0.3316,97.69,0
C00038,C00038-O004,2025-05-15,Home,Store,2,153.09,0.1839,124.95,1
C00038,C00038-O006,2025-05-15,Home,Online,1,152.5,0.1208,134.08,0
C00038,C00038-O002,2025-06-21,Fashion,Store,2,224.06,0.1644,187.22,1
C00038,C00038-O011,2025-06-30,Sports,Store,4,283.36,0.0811,260.38,0
C00038,C00038-O012,2025-10-29,Sports,Online,3,240.04,0.2515,179.66,0
C00039,C00039-O005,2025-06-20,Sports,Online,2,66.17,0.1948,53.28,0
C00039,C00039-O008,2025-07-21,Electronics,Online,1,90.74,0.29,64.42,0
C00039,C00039-O001,2025-08-09,Fashion,Online,5,103.56,0.3237,70.03,1
C00039,C00039-O002,2025-08-13,Fashion,Online,1,131.82,0.1753,108.7,0
C00039,C00039-O004,2025-09-18,Beauty,Store,5,128.42,0.1369,110.84,0
C00039,C00039-O010,2025-10-07,Fashion,Online,3,132.31,0.0965,119.54,1
C00039,C00039-O006,2025-11-23,Fashion,Online,4,50.83,0.2398,38.64,0
C00039,C00039-O003,2026-01-02,Beauty,Store,2,143.91,0.1692,119.56,0
C00039,C00039-O007,2026-01-17,Grocery,Online,2,302.43,0.1784,248.47,1
C00039,C00039-O011,2026-01-25,Home,Online,5,140.69,0.5194,67.62,0
C00039,C00039-O009,2026-02-05,Electronics,Store,3,160.89,0.3247,108.66,0
C00039,C00039-O012,2026-02-27,Electronics,Store,4,85.18,0.2955,60.01,0
C00040,C00040-O002,2025-06-09,Fashion,Online,2,99.4,0.4785,51.84,0
C00040,C00040-O001,2025-09-05,Electronics,Online,5,84.61,0.65,29.61,0
C00040,C00040-O004,2025-10-26,Beauty,Online,5,87.46,0.3919,53.19,0
C00040,C00040-O003,2025-11-26,Electronics,Online,1,57.88,0.4722,30.55,0
C00040,C00040-O005,2026-02-04,Fashion,Store,5,79.74,0.4891,40.74,0
C00041,C00041-O007,2025-04-09,Electronics,Store,3,272.97,0.0946,247.13,0
C00041,C00041-O013,2025-04-17,Sports,Store,1,370.66,0.2274,286.39,0
C00041,C00041-O005,2025-04-21,Electronics,Online,1,139.44,0.1272,121.7,0
C00041,C00041-O008,2025-04-24,Fashion,Online,1,213.06,0.107,190.26,0
C00041,C00041-O014,2025-04-24,Sports,Store,1,277.31,0.3342,184.63,0
C00041,C00041-O009,2025-04-27,Grocery,Store,1,261.75,0.1597,219.96,1
C00041,C00041-O012,2025-05-06,Home,Store,4,306.95,0.1826,250.91,0
C00041,C00041-O006,2025-05-16,Electronics,Online,4,207.09,0.3336,138.0,1
C00041,C00041-O011,2025-05-17,Sports,Store,1,156.76,0.1892,127.11,0
C00041,C00041-O001,2025-05-22,Electronics,Online,2,268.09,0.0981,241.79,0
C00041,C00041-O003,2025-05-25,Fashion,Online,3,136.82,0.0535,129.5,0
C00041,C00041-O010,2025-05-31,Home,Online,1,267.43,0.1865,217.56,0
C00041,C00041-O004,2025-06-10,Fashion,Store,1,305.65,0.0751,282.68,0
C00041,C00041-O002,2025-08-23,Sports,Online,1,168.01,0.4209,97.3,1
C00041,C00041-O015,2025-12-01,Fashion,Store,2,284.02,0.2097,224.46,1
C00042,C00042-O001,2025-07-29,Fashion,Store,4,47.6,0.3295,31.91,0
C00042,C00042-O002,2025-10-11,Sports,Online,4,59.21,0.0679,55.19,0
C00043,C00043-O006,2025-06-03,Sports,Online,2,75.29,0.4652,40.26,0
C00043,C00043-O005,2025-06-05,Home,Online,5,59.57,0.3816,36.84,0
C00043,C00043-O003,2025-06-14,Home,Online,3,83.43,0.4774,43.6,0
C00043,C00043-O004,2025-06-17,Sports,Online,2,65.64,0.65,22.97,1
C00043,C00043-O007,2025-07-05,Fashion,Online,3,69.28,0.65,24.25,0
C00043,C00043-O002,2025-07-16,Beauty,Online,1,138.0,0.4238,79.52,0
C00043,C00043-O001,2025-10-20,Home,Online,1,75.61,0.5456,34.36,0
C00043,C00043-O008,2026-01-05,Grocery,Online,1,104.98,0.4,62.99,0
C00044,C00044-O004,2025-05-21,Fashion,Online,3,133.76,0.2395,101.73,0
C00044,C00044-O013,2025-06-11,Grocery,Store,1,94.81,0.2522,70.9,0
C00044,C00044-O011,2025-06-20,Home,Store,7,133.22,0.2374,101.59,0
C00044,C00044-O012,2025-07-05,Home,Online,1,86.07,0.3693,54.29,0
C00044,C00044-O010,2025-07-11,Electronics,Online,1,180.39,0.2948,127.22,0
C00044,C00044-O001,2025-09-30,Sports,Online,8,183.62,0.1626,153.77,1
C00044,C00044-O007,2025-11-01,Sports,Online,1,167.64,0.2152,131.55,0
C00044,C00044-O003,2025-11-11,Fashion,Online,2,153.13,0.1368,132.19,0
C00044,C00044-O009,2025-11-24,Beauty,Online,2,154.04,0.2075,122.07,0
C00044,C00044-O002,2025-11-28,Home,Store,1,158.07,0.2573,117.41,0
C00044,C00044-O005,2025-12-15,Fashion,Online,1,108.86,0.4503,59.84,0
C00044,C00044-O008,2026-01-14,Sports,Online,3,126.14,0.2673,92.42,0
C00044,C00044-O006,2026-01-23,Fashion,Online,4,148.51,0.434,84.05,0
C00044,C00044-O014,2026-03-01,Fashion,Online,2,143.55,0.1938,115.73,0
C00045,C00045-O001,2025-10-19,Sports,Online,1,57.36,0.1797,47.06,0
C00046,C00046-O002,2025-05-25,Fashion,Store,2,87.2,0.3677,55.14,0
C00046,C00046-O001,2025-06-23,Beauty,Store,2,121.38,0.0988,109.39,0
C00046,C00046-O006,2025-07-06,Sports,Online,2,75.91,0.3819,46.92,0
C00046,C00046-O004,2025-07-29,Electronics,Store,5,114.37,0.3563,73.62,1
C00046,C00046-O003,2025-11-22,Home,Online,2,112.44,0.4524,61.58,0
C00046,C00046-O007,2025-12-11,Grocery,Store,2,62.09,0.4094,36.67,0
C00046,C00046-O005,2026-01-07,Fashion,Store,2,102.45,0.4761,53.67,0
C00046,C00046-O008,2026-02-25,Home,Online,1,88.54,0.4343,50.08,0
C00047,C00047-O009,2025-05-10,Fashion,Online,2,104.41,0.1252,91.34,0
C00047,C00047-O002,2025-07-24,Home,Online,2,98.43,0.1075,87.85,0
C00047,C00047-O010,2025-08-21,Electronics,Online,1,169.2,0.3742,105.89,0
C00047,C00047-O005,2025-09-03,Beauty,Online,3,156.94,0.2863,112.0,0
C00047,C00047-O007,2025-09-11,Home,Online,1,77.68,0.1676,64.66,0
C00047,C00047-O003,2025-09-12,Beauty,Online,2,218.72,0.2935,154.52,0
C00047,C00047-O006,2025-09-12,Home,Online,5,131.23,0.1494,111.62,0
C00047,C00047-O011,2025-09-22,Electronics,Online,3,124.84,0.3111,86.01,0
C00047,C00047-O008,2025-10-02,Fashion,Online,1,226.5,0.2231,175.98,0
C00047,C00047-O004,2025-11-25,Home,Online,6,96.03,0.1677,79.92,0
C00047,C00047-O012,2025-11-27,Electronics,Online,2,130.76,0.1798,107.26,0
C00047,C00047-O013,2025-12-25,Home,Store,2,134.44,0.3924,81.68,0
C00047,C00047-O001,2025-12-30,Home,Online,3,89.46,0.1522,75.84,1
C00047,C00047-O014,2026-02-25,Fashion,Online,3,110.17,0.01,109.07,0
C00048,C00048-O012,2025-09-16,Fashion,Online,3,75.78,0.1918,61.24,0
C00048,C00048-O008,2025-09-28,Beauty,Online,5,242.07,0.1444,207.12,0
C00048,C00048-O001,2025-09-30,Beauty,Online,3,112.73,0.362,71.92,0
C00048,C00048-O007,2025-10-08,Home,Online,1,145.55,0.4878,74.55,0
C00048,C00048-O010,2025-10-11,Sports,Online,5,112.26,0.1114,99.76,0
C00048,C00048-O003,2025-10-22,Home,Store,1,78.17,0.308,54.09,0
C00048,C00048-O014,2025-10-26,Sports,Online,1,85.02,0.081,78.14,0
C00048,C00048-O002,2025-12-02,Home,Online,2,104.62,0.2464,78.84,0
C00048,C00048-O011,2025-12-11,Grocery,Online,1,132.68,0.1475,113.11,0
C00048,C00048-O006,2026-01-02,Fashion,Online,4,128.98,0.2617,95.22,0
C00048,C00048-O004,2026-01-05,Beauty,Store,5,87.86,0.3438,57.65,0
C00048,C00048-O013,2026-01-17,Fashion,Online,4,65.43,0.1768,53.86,0
C00048,C00048-O005,2026-01-18,Beauty,Online,4,105.12,0.338,69.59,0
C00048,C00048-O009,2026-02-06,Grocery,Online,3,120.62,0.4075,71.47,0
C00048,C00048-O015,2026-03-06,Fashion,Online,1,165.67,0.118,146.12,0
C00049,C00049-O001,2025-06-02,Fashion,Online,2,131.7,0.65,46.1,0
C00049,C00049-O006,2025-07-11,Grocery,Store,2,100.31,0.3998,60.21,0
C00049,C00049-O007,2025-07-24,Fashion,Online,2,152.5,0.6432,54.41,0
C00049,C00049-O003,2025-08-26,Fashion,Online,3,68.32,0.5079,33.62,1
C00049,C00049-O004,2025-09-07,Sports,Online,2,64.6,0.5141,31.39,0
C00049,C00049-O005,2025-10-17,Beauty,Online,1,62.84,0.5489,28.34,0
C00049,C00049-O002,2026-01-09,Home,Store,1,84.84,0.65,29.69,0
C00049,C00049-O008,2026-03-03,Beauty,Online,2,91.11,0.2695,66.55,1
C00050,C00050-O005,2025-05-26,Electronics,Online,6,213.76,0.0719,198.4,0
C00050,C00050-O010,2025-08-25,Home,Online,5,153.45,0.0861,140.24,0
C00050,C00050-O001,2025-09-11,Electronics,Store,4,243.8,0.1209,214.32,0
C00050,C00050-O007,2025-10-24,Fashion,Online,4,162.35,0.1745,134.02,1
C00050,C00050-O006,2025-10-25,Electronics,Store,3,211.39,0.128,184.34,0
C00050,C00050-O004,2025-11-10,Home,Online,1,167.12,0.1597,140.43,0
C00050,C00050-O002,2025-11-13,Electronics,Online,3,228.72,0.1391,196.89,0
C00050,C00050-O003,2025-12-06,Home,Store,1,236.18,0.0383,227.13,0
C00050,C00050-O008,2026-01-03,Fashion,Online,1,194.21,0.0452,185.44,0
C00050,C00050-O009,2026-01-10,Home,Store,1,229.39,0.0519,217.49,0
C00050,C00050-O011,2026-03-14,Electronics,Store,3,279.29,0.0573,263.29,0
C00051,C00051-O010,2025-07-08,Beauty,Online,1,123.25,0.3432,80.95,0
C00051,C00051-O015,2025-07-11,Electronics,Online,1,104.14,0.1358,90.0,0
C00051,C00051-O006,2025-08-09,Electronics,Store,1,99.88,0.2992,69.99,0
C00051,C00051-O008,2025-08-12,Beauty,Online,6,207.13,0.1899,167.79,0
C00051,C00051-O005,2025-09-20,Home,Online,4,70.76,0.2648,52.02,0
C00051,C00051-O012,2025-09-20,Sports,Store,1,114.57,0.1837,93.52,0
C00051,C00051-O009,2025-10-21,Home,Online,4,161.91,0.2137,127.31,0
C00051,C00051-O014,2025-11-04,Home,Online,1,130.27,0.3803,80.73,0
C00051,C00051-O002,2025-11-05,Beauty,Online,2,226.69,0.1662,189.01,0
C00051,C00051-O013,2025-11-13,Beauty,Online,2,109.72,0.071,101.93,0
C00051,C00051-O003,2025-12-14,Beauty,Online,1,169.6,0.2923,120.03,0
C00051,C00051-O007,2025-12-18,Beauty,Store,1,169.62,0.2528,126.74,1
C00051,C00051-O004,2026-01-27,Electronics,Online,5,84.52,0.1956,67.99,0
C00051,C00051-O001,2026-01-30,Beauty,Online,2,115.06,0.2146,90.37,0
C00051,C00051-O011,2026-02-06,Beauty,Online,2,87.54,0.2057,69.53,0
C00051,C00051-O016,2026-03-06,Beauty,Online,3,162.83,0.1775,133.92,0
C00052,C00052-O006,2025-07-12,Electronics,Online,3,167.1,0.0629,156.6,0
C00052,C00052-O010,2025-07-15,Home,Store,1,129.41,0.0626,121.31,0
C00052,C00052-O007,2025-08-26,Grocery,Online,2,113.68,0.0472,108.32,0
C00052,C00052-O004,2025-10-11,Sports,Store,1,211.51,0.2784,152.63,0
C00052,C00052-O003,2025-10-17,Beauty,Online,1,144.48,0.1947,116.35,0
C00052,C00052-O002,2025-11-16,Electronics,Store,2,121.0,0.08,111.32,0
C00052,C00052-O009,2025-11-23,Home,Store,2,166.97,0.061,156.78,0
C00052,C00052-O011,2025-11-26,Beauty,Online,1,259.85,0.3183,177.13,0
C00052,C00052-O015,2025-11-30,Electronics,Store,10,227.04,0.1673,189.07,0
C00052,C00052-O014,2025-12-19,Beauty,Store,2,182.23,0.1669,151.81,0
C00052,C00052-O013,2026-01-12,Home,Online,3,164.88,0.1572,138.95,0
C00052,C00052-O005,2026-02-03,Beauty,Store,4,185.67,0.1732,153.5,1
C00052,C00052-O008,2026-02-08,Electronics,Store,1,188.86,0.1068,168.69,0
C00052,C00052-O001,2026-02-19,Fashion,Online,3,88.07,0.0327,85.19,0
C00052,C00052-O012,2026-02-21,Fashion,Store,5,198.41,0.2847,141.91,0
C00052,C00052-O016,2026-03-20,Sports,Store,5,141.86,0.1274,123.79,0
C00053,C00053-O004,2025-06-24,Grocery,Online,2,81.53,0.4302,46.46,0
C00053,C00053-O002,2025-10-16,Fashion,Online,1,99.01,0.3749,61.89,0
C00053,C00053-O001,2025-11-25,Home,Online,1,54.44,0.5588,24.02,0
C00053,C00053-O003,2026-01-17,Sports,Online,2,119.68,0.4774,62.55,0
C00053,C00053-O005,2026-02-01,Grocery,Online,4,92.65,0.4979,46.52,0
C00054,C00054-O007,2025-04-21,Electronics,Store,1,132.28,0.2358,101.09,0
C00054,C00054-O002,2025-06-17,Home,Online,4,122.75,0.4791,63.94,0
C00054,C00054-O001,2025-07-22,Grocery,Online,4,105.33,0.6335,38.6,1
C00054,C00054-O009,2025-08-21,Fashion,Online,2,101.29,0.4276,57.98,0
C00054,C00054-O008,2025-09-07,Home,Online,2,80.26,0.2534,59.92,0
C00054,C00054-O003,2025-10-24,Beauty,Store,3,105.37,0.3171,71.95,1
C00054,C00054-O004,2025-11-07,Fashion,Online,5,80.78,0.6241,30.37,1
C00054,C00054-O005,2025-11-28,Fashion,Online,2,82.79,0.5717,35.46,0
C00054,C00054-O006,2025-12-04,Electronics,Online,7,39.39,0.4718,20.81,0
C00054,C00054-O010,2026-02-09,Beauty,Online,3,128.57,0.2805,92.5,0
C00055,C00055-O001,2025-05-23,Grocery,Store,2,138.81,0.3188,94.56,0
C00055,C00055-O003,2025-08-19,Beauty,Online,6,101.61,0.5107,49.72,0
C00055,C00055-O002,2025-09-08,Home,Online,3,91.58,0.4428,51.03,0
C00055,C00055-O004,2025-10-28,Grocery,Online,3,108.68,0.3787,67.52,1
C00055,C00055-O005,2025-12-04,Home,Online,2,88.76,0.357,57.07,0
C00055,C00055-O006,2025-12-29,Electronics,Online,4,105.18,0.603,41.76,0
C00055,C00055-O007,2026-03-05,Fashion,Online,2,127.46,0.65,44.61,0
C00056,C00056-O001,2025-06-16,Beauty,Store,3,62.83,0.5877,25.91,0
C00056,C00056-O002,2025-08-14,Electronics,Online,1,99.11,0.5596,43.65,0
C00056,C00056-O003,2025-10-22,Beauty,Online,1,93.11,0.5632,40.67,0
C00056,C00056-O004,2026-01-14,Fashion,Online,1,72.22,0.5415,33.11,0
C00057,C00057-O007,2025-04-06,Sports,Online,1,204.72,0.1919,165.43,0
C00057,C00057-O009,2025-04-11,Electronics,Online,2,229.27,0.3321,153.13,1
C00057,C00057-O003,2025-04-24,Fashion,Store,1,206.48,0.1946,166.31,0
C00057,C00057-O006,2025-04-24,Home,Online,2,278.87,0.196,224.22,0
C00057,C00057-O011,2025-05-04,Beauty,Store,3,291.68,0.0775,269.09,0
C00057,C00057-O010,2025-05-07,Home,Online,5,135.17,0.3195,91.98,0
C00057,C00057-O001,2025-05-08,Sports,Store,2,282.71,0.1625,236.78,0
C00057,C00057-O004,2025-05-10,Electronics,Online,3,131.41,0.2679,96.2,1
C00057,C00057-O002,2025-05-14,Electronics,Online,2,256.15,0.1915,207.1,0
C00057,C00057-O005,2025-05-27,Electronics,Store,3,540.06,0.362,344.58,0
C00057,C00057-O008,2025-07-13,Beauty,Store,3,125.81,0.357,80.9,0
C00057,C00057-O012,2025-09-28,Home,Store,1,149.18,0.1949,120.1,0
C00058,C00058-O003,2025-07-09,Grocery,Store,1,144.99,0.4691,76.97,0
C00058,C00058-O005,2025-08-12,Fashion,Store,3,60.53,0.3981,36.43,0
C00058,C00058-O004,2025-08-27,Sports,Online,1,83.99,0.5137,40.85,1
C00058,C00058-O001,2025-09-15,Fashion,Online,2,59.91,0.3396,39.57,0
C00058,C00058-O002,2025-10-06,Home,Store,1,69.94,0.4971,35.17,0
C00058,C00058-O006,2025-10-24,Beauty,Online,2,90.54,0.3696,57.08,0
C00058,C00058-O007,2025-11-19,Fashion,Online,4,70.5,0.528,33.27,0
C00058,C00058-O008,2026-02-13,Beauty,Online,2,76.34,0.5697,32.85,0
C00059,C00059-O002,2025-07-27,Home,Online,3,166.83,0.1136,147.89,0
C00059,C00059-O001,2025-10-08,Electronics,Online,5,158.47,0.1536,134.13,0
C00059,C00059-O007,2025-10-10,Electronics,Store,2,106.0,0.2794,76.38,0
C00059,C00059-O010,2025-10-14,Beauty,Online,1,236.73,0.0678,220.68,0
C00059,C00059-O014,2025-10-14,Electronics,Store,1,203.01,0.1675,169.0,0
C00059,C00059-O004,2025-10-18,Grocery,Online,1,146.86,0.1046,131.5,0
C00059,C00059-O013,2025-10-26,Electronics,Store,6,209.61,0.2373,159.87,0
C00059,C00059-O008,2025-10-31,Fashion,Online,6,152.5,0.0724,141.45,0
C00059,C00059-O009,2025-11-03,Electronics,Store,7,153.79,0.1105,136.8,0
C00059,C00059-O011,2025-11-03,Electronics,Store,3,200.52,0.1615,168.14,0
C00059,C00059-O012,2025-11-05,Fashion,Online,2,135.48,0.1884,109.95,0
C00059,C00059-O005,2025-12-13,Electronics,Online,3,241.1,0.0783,222.23,0
C00059,C00059-O006,2026-01-08,Electronics,Store,1,121.96,0.0967,110.17,0
C00059,C00059-O003,2026-01-29,Fashion,Store,4,181.24,0.3652,115.05,0
C00059,C00059-O015,2026-03-20,Home,Store,2,131.02,0.1877,106.43,0
C00060,C00060-O014,2025-08-19,Electronics,Store,2,234.61,0.2052,186.47,1
C00060,C00060-O013,2025-09-08,Electronics,Online,2,118.16,0.059,111.18,0
C00060,C00060-O011,2025-09-30,Fashion,Store,2,112.08,0.2079,88.78,0
C00060,C00060-O007,2025-10-27,Electronics,Online,4,177.36,0.1366,153.13,0
C00060,C00060-O001,2025-11-05,Home,Online,2,171.82,0.0827,157.6,0
C00060,C00060-O003,2025-11-18,Electronics,Store,1,139.28,0.0826,127.77,0
C00060,C00060-O002,2025-11-24,Fashion,Store,2,143.14,0.1126,127.01,0
C00060,C00060-O015,2025-11-24,Electronics,Online,4,154.73,0.0526,146.6,0
C00060,C00060-O010,2025-11-25,Electronics,Store,3,187.15,0.0126,184.79,0
C00060,C00060-O008,2025-11-30,Electronics,Store,3,165.83,0.1876,134.72,0
C00060,C00060-O019,2026-01-07,Electronics,Store,5,157.53,0.0455,150.36,0
C00060,C00060-O012,2026-01-11,Electronics,Online,1,130.38,0.1548,110.19,0
C00060,C00060-O006,2026-01-22,Beauty,Store,3,128.25,0.1025,115.11,0
C00060,C00060-O016,2026-01-24,Fashion,Online,4,180.78,0.1047,161.85,0
C00060,C00060-O009,2026-02-15,Sports,Store,4,212.76,0.0586,200.28,0
C00060,C00060-O018,2026-02-16,Fashion,Online,1,176.26,0.1347,152.52,0
C00060,C00060-O020,2026-02-26,Fashion,Online,4,187.0,0.09,170.17,0
C00060,C00060-O017,2026-03-04,Fashion,Store,2,213.38,0.0938,193.38,1
C00060,C00060-O005,2026-03-11,Fashion,Online,1,141.89,0.0133,139.99,0
C00060,C00060-O004,2026-03-17,Beauty,Store,1,126.92,0.0684,118.24,0
C00060,C00060-O021,2026-03-20,Home,Store,2,184.63,0.0855,168.85,0
C00061,C00061-O009,2025-05-31,Fashion,Online,3,83.3,0.4794,43.37,0
C00061,C00061-O004,2025-07-11,Grocery,Online,4,94.07,0.4766,49.24,0
C00061,C00061-O001,2025-07-22,Grocery,Online,4,75.35,0.4017,45.08,0
C00061,C00061-O002,2025-07-24,Home,Online,2,123.93,0.5634,54.11,0
C00061,C00061-O006,2025-07-27,Electronics,Online,1,76.3,0.2435,57.72,0
C00061,C00061-O005,2025-08-03,Sports,Online,2,73.28,0.2686,53.6,0
C00061,C00061-O007,2025-08-11,Beauty,Online,4,90.2,0.1749,74.42,0
C00061,C00061-O003,2025-08-13,Home,Store,1,83.11,0.6136,32.11,0
C00061,C00061-O008,2025-08-22,Beauty,Online,2,77.66,0.4685,41.28,0
C00061,C00061-O010,2025-12-26,Fashion,Online,2,172.97,0.523,82.51,0
C00062,C00062-O003,2025-04-06,Electronics,Store,2,206.25,0.3241,139.4,0
C00062,C00062-O001,2025-04-22,Sports,Online,2,327.42,0.2311,251.75,0
C00062,C00062-O006,2025-04-30,Fashion,Store,4,199.18,0.0605,187.12,0
C00062,C00062-O008,2025-05-04,Electronics,Online,2,284.45,0.051,269.94,0
C00062,C00062-O011,2025-05-04,Electronics,Store,3,204.49,0.354,132.11,0
C00062,C00062-O004,2025-05-11,Sports,Online,4,141.64,0.0482,134.81,0
C00062,C00062-O010,2025-05-11,Sports,Store,1,383.59,0.1479,326.85,0
C00062,C00062-O007,2025-05-15,Sports,Store,1,292.8,0.1748,241.62,0
C00062,C00062-O002,2025-05-18,Electronics,Store,3,164.89,0.3851,101.39,0
C00062,C00062-O005,2025-05-22,Electronics,Store,1,226.63,0.3262,152.7,0
C00062,C00062-O009,2025-05-28,Home,Online,2,246.58,0.242,186.91,1
C00062,C00062-O012,2025-06-17,Electronics,Online,5,222.76,0.0298,216.11,0
C00062,C00062-O013,2025-11-21,Grocery,Online,2,275.31,0.4054,163.71,1
C00063,C00063-O007,2025-04-13,Grocery,Online,1,143.3,0.5237,68.26,1
C00063,C00063-O005,2025-06-25,Beauty,Online,4,123.45,0.3647,78.42,0
C00063,C00063-O003,2025-08-07,Grocery,Online,3,82.43,0.607,32.4,0
