customer_id,latent_persona,tenure_months,signup_date,support_ticket_bias,order_count,total_spend,avg_order_value,avg_discount_rate,return_rate,online_order_share,unique_categories,active_months,total_units,last_order_date,first_order_date,recency_days,purchase_frequency_per_month,revenue_per_month,active_month_ratio,avg_units_per_order,support_tickets,cluster_id,segment_name
C00559,Discount-Led,17,2024-10-26,0,7,406.83,58.1186,0.4791,0.2857,0.5714,4,5,16,2026-03-01,2025-07-06,25,0.4118,23.9312,0.2941,2.2857,0,2,Discount-Driven
C00560,High-Value At Risk,29,2023-10-27,1,16,2750.28,171.8925,0.2268,0.3125,0.375,5,4,43,2025-10-17,2025-04-05,160,0.5517,94.8372,0.1379,2.6875,2,4,High-Value At Risk
C00561,Champions,34,2023-05-28,1,14,2258.94,161.3529,0.1154,0.1429,0.5714,4,8,23,2026-03-22,2025-07-26,4,0.4118,66.4394,0.2353,1.6429,1,0,Growth Loyalists
C00562,Loyal Growth,10,2025-05-26,1,13,1502.8,115.6,0.2384,0.0,1.0,6,7,25,2026-03-12,2025-08-20,14,1.3,150.28,0.7,1.9231,1,3,Champions
C00563,Dormant,17,2024-10-26,1,1,55.17,55.17,0.162,0.0,0.0,1,1,1,2025-07-18,2025-07-18,251,0.0588,3.2453,0.0588,1.0,1,1,Dormant
C00564,Discount-Led,18,2024-09-25,0,14,675.13,48.2236,0.4344,0.1429,0.9286,4,6,36,2026-03-04,2025-05-07,22,0.7778,37.5072,0.3333,2.5714,0,2,Discount-Driven
C00565,Discount-Led,15,2024-12-25,1,10,438.37,43.837,0.4335,0.1,0.8,5,9,34,2026-02-10,2025-05-10,44,0.6667,29.2247,0.6,3.4,3,2,Discount-Driven
C00566,Discount-Led,19,2024-08-26,1,9,365.67,40.63,0.4919,0.0,0.6667,4,7,19,2026-01-22,2025-04-11,63,0.4737,19.2458,0.3684,2.1111,2,2,Discount-Driven
C00567,Discount-Led,16,2024-11-25,1,10,569.59,56.959,0.4385,0.1,0.7,5,7,23,2026-01-20,2025-07-03,65,0.625,35.5994,0.4375,2.3,1,2,Discount-Driven
C00568,Champions,33,2023-06-27,1,17,2615.04,153.8259,0.0933,0.0588,0.4706,5,9,34,2026-03-16,2025-07-05,10,0.5152,79.2436,0.2727,2.0,1,0,Growth Loyalists
C00569,Loyal Growth,27,2023-12-27,1,13,1329.71,102.2854,0.2433,0.0769,0.8462,6,7,30,2026-03-18,2025-06-19,8,0.4815,49.2485,0.2593,2.3077,1,0,Growth Loyalists
C00570,High-Value At Risk,15,2024-12-25,1,17,2786.25,163.8971,0.2418,0.1176,0.4706,5,4,42,2025-09-29,2025-04-01,178,1.1333,185.75,0.2667,2.4706,6,4,High-Value At Risk
C00571,Loyal Growth,23,2024-04-26,0,12,974.77,81.2308,0.297,0.0833,0.9167,6,7,32,2026-03-08,2025-07-12,18,0.5217,42.3813,0.3043,2.6667,0,0,Growth Loyalists
C00572,Dormant,9,2025-06-26,1,6,246.13,41.0217,0.4436,0.0,0.5,3,2,18,2025-07-28,2025-06-26,241,0.6667,27.3478,0.2222,3.0,4,1,Dormant
C00573,High-Value At Risk,17,2024-10-26,4,12,2297.5,191.4583,0.1923,0.0,0.5833,6,3,28,2025-09-28,2025-04-05,179,0.7059,135.1471,0.1765,2.3333,5,4,High-Value At Risk
C00574,Discount-Led,10,2025-05-26,0,14,543.68,38.8343,0.5354,0.1429,0.9286,6,7,36,2026-02-17,2025-06-01,37,1.4,54.368,0.7,2.5714,0,3,Champions
C00575,Dormant,19,2024-08-26,1,3,114.79,38.2633,0.3874,0.0,0.0,3,2,9,2025-07-10,2025-04-27,259,0.1579,6.0416,0.1053,3.0,4,1,Dormant
C00576,High-Value At Risk,19,2024-08-26,4,16,2848.48,178.03,0.1839,0.1875,0.5625,4,5,37,2025-11-13,2025-04-02,133,0.8421,149.92,0.2632,2.3125,6,4,High-Value At Risk
C00577,Dormant,14,2025-01-25,1,2,138.55,69.275,0.2274,0.0,0.0,2,2,4,2025-05-01,2025-04-01,329,0.1429,9.8964,0.1429,2.0,1,1,Dormant
C00578,Discount-Led,15,2024-12-25,0,8,311.98,38.9975,0.4549,0.0,1.0,5,5,15,2026-01-19,2025-07-14,66,0.5333,20.7987,0.3333,1.875,0,2,Discount-Driven
C00579,Dormant,13,2025-02-24,0,2,100.15,50.075,0.2924,0.5,0.5,2,2,6,2025-05-14,2025-03-27,316,0.1538,7.7038,0.1538,3.0,2,1,Dormant
C00580,Loyal Growth,21,2024-06-26,1,14,1387.23,99.0879,0.2165,0.0714,0.7143,5,7,42,2026-03-06,2025-09-18,20,0.6667,66.0586,0.3333,3.0,2,0,Growth Loyalists
C00581,High-Value At Risk,19,2024-08-26,3,9,1531.88,170.2089,0.183,0.1111,0.5556,6,3,23,2025-10-31,2025-04-02,146,0.4737,80.6253,0.1579,2.5556,6,4,High-Value At Risk
C00582,High-Value At Risk,34,2023-05-28,1,11,1790.91,162.81,0.2152,0.1818,0.4545,5,4,29,2025-10-15,2025-04-18,162,0.3235,52.6738,0.1176,2.6364,5,4,High-Value At Risk
C00583,Champions,23,2024-04-26,4,14,2183.86,155.99,0.0952,0.0,0.5714,5,7,32,2026-03-16,2025-04-13,10,0.6087,94.9504,0.3043,2.2857,4,0,Growth Loyalists
C00584,Loyal Growth,26,2024-01-26,2,13,1214.77,93.4438,0.2521,0.0,0.8462,5,6,30,2026-02-26,2025-08-18,28,0.5,46.7219,0.2308,2.3077,2,0,Growth Loyalists
C00585,Dormant,18,2024-09-25,1,6,244.19,40.6983,0.2391,0.1667,0.6667,5,3,14,2025-06-17,2025-03-31,282,0.3333,13.5661,0.1667,2.3333,5,1,Dormant
C00586,Discount-Led,17,2024-10-26,0,13,508.95,39.15,0.485,0.0769,0.7692,5,6,33,2026-01-12,2025-06-01,73,0.7647,29.9382,0.3529,2.5385,1,2,Discount-Driven
C00587,Champions,36,2023-03-28,0,23,3568.15,155.137,0.1109,0.0,0.6522,6,8,64,2026-03-22,2025-05-07,4,0.6389,99.1153,0.2222,2.7826,0,0,Growth Loyalists
C00588,Loyal Growth,11,2025-04-26,2,20,1998.21,99.9105,0.2743,0.1,0.75,6,8,43,2026-03-03,2025-07-05,23,1.8182,181.6555,0.7273,2.15,3,3,Champions
C00589,Loyal Growth,13,2025-02-24,0,9,863.65,95.9611,0.2267,0.0,0.6667,4,6,15,2026-03-04,2025-07-30,22,0.6923,66.4346,0.4615,1.6667,1,0,Growth Loyalists
C00590,Champions,25,2024-02-25,0,18,2915.94,161.9967,0.1032,0.0556,0.6667,6,9,50,2026-03-20,2025-05-14,6,0.72,116.6376,0.36,2.7778,0,0,Growth Loyalists
C00591,Dormant,10,2025-05-26,0,4,162.05,40.5125,0.2772,0.25,0.5,2,2,8,2025-08-14,2025-06-03,224,0.4,16.205,0.2,2.0,1,1,Dormant
C00592,High-Value At Risk,32,2023-07-28,4,9,1518.44,168.7156,0.2641,0.2222,0.4444,4,4,19,2025-08-23,2025-03-28,215,0.2812,47.4512,0.125,2.1111,7,4,High-Value At Risk
C00593,Loyal Growth,25,2024-02-25,2,12,1121.56,93.4633,0.2312,0.0,0.5,5,7,30,2026-03-14,2025-07-08,12,0.48,44.8624,0.28,2.5,3,0,Growth Loyalists
C00594,Discount-Led,22,2024-05-27,2,17,891.5,52.4412,0.4414,0.0588,0.7647,6,9,43,2026-01-18,2025-04-15,67,0.7727,40.5227,0.4091,2.5294,4,2,Discount-Driven
C00595,Champions,20,2024-07-26,1,13,2144.48,164.96,0.1204,0.0769,0.3846,6,7,36,2026-03-23,2025-06-02,3,0.65,107.224,0.35,2.7692,1,0,Growth Loyalists
C00596,Loyal Growth,25,2024-02-25,1,12,1310.5,109.2083,0.2375,0.0833,0.6667,4,8,31,2026-03-09,2025-06-23,17,0.48,52.42,0.32,2.5833,2,0,Growth Loyalists
C00597,Discount-Led,14,2025-01-25,0,10,479.66,47.966,0.4267,0.1,0.6,5,6,26,2026-01-06,2025-04-16,79,0.7143,34.2614,0.4286,2.6,1,2,Discount-Driven
C00598,Discount-Led,17,2024-10-26,0,9,321.71,35.7456,0.4751,0.2222,0.5556,5,7,17,2026-03-03,2025-05-25,23,0.5294,18.9241,0.4118,1.8889,1,2,Discount-Driven
C00599,Dormant,11,2025-04-26,1,6,301.37,50.2283,0.3628,0.1667,0.5,3,3,14,2025-10-11,2025-06-12,166,0.5455,27.3973,0.2727,2.3333,5,1,Dormant
C00600,Discount-Led,22,2024-05-27,0,3,125.16,41.72,0.4668,0.0,1.0,3,3,8,2026-02-09,2025-06-29,45,0.1364,5.6891,0.1364,2.6667,0,2,Discount-Driven
C00601,High-Value At Risk,16,2024-11-25,2,17,3303.5,194.3235,0.1767,0.4706,0.5294,4,6,48,2025-10-11,2025-03-31,166,1.0625,206.4688,0.375,2.8235,5,4,High-Value At Risk
C00602,Discount-Led,16,2024-11-25,1,9,380.24,42.2489,0.4657,0.0,0.8889,3,6,25,2026-03-02,2025-05-16,24,0.5625,23.765,0.375,2.7778,1,2,Discount-Driven
C00603,Dormant,11,2025-04-26,1,2,70.7,35.35,0.4359,0.5,0.0,2,2,4,2025-06-16,2025-05-03,283,0.1818,6.4273,0.1818,2.0,6,1,Dormant
C00604,Discount-Led,18,2024-09-25,1,3,135.09,45.03,0.3886,0.3333,1.0,3,3,6,2026-01-23,2025-04-20,62,0.1667,7.505,0.1667,2.0,2,1,Dormant
C00605,Dormant,9,2025-06-26,2,3,96.21,32.07,0.3292,0.0,0.0,2,2,5,2025-07-02,2025-06-27,267,0.3333,10.69,0.2222,1.6667,4,1,Dormant
C00606,Discount-Led,16,2024-11-25,0,8,426.95,53.3688,0.446,0.125,0.875,4,7,22,2026-01-23,2025-05-19,62,0.5,26.6844,0.4375,2.75,2,2,Discount-Driven
C00607,Dormant,17,2024-10-26,1,3,75.22,25.0733,0.4321,0.3333,0.3333,3,3,8,2025-09-02,2025-03-27,205,0.1765,4.4247,0.1765,2.6667,3,1,Dormant
C00608,Champions,32,2023-07-28,0,14,2100.61,150.0436,0.1189,0.0,0.5714,4,8,34,2026-03-19,2025-07-26,7,0.4375,65.6441,0.25,2.4286,0,0,Growth Loyalists
C00609,Discount-Led,19,2024-08-26,1,8,403.97,50.4963,0.3699,0.0,0.875,6,6,20,2026-01-05,2025-04-30,80,0.4211,21.2616,0.3158,2.5,2,2,Discount-Driven
C00610,High-Value At Risk,19,2024-08-26,2,13,2417.54,185.9646,0.2049,0.1538,0.3077,6,5,25,2025-08-31,2025-03-29,207,0.6842,127.2389,0.2632,1.9231,5,4,High-Value At Risk
C00611,High-Value At Risk,16,2024-11-25,4,15,2732.34,182.156,0.1948,0.2667,0.4667,6,6,31,2025-11-27,2025-04-11,119,0.9375,170.7712,0.375,2.0667,5,4,High-Value At Risk
C00612,Discount-Led,24,2024-03-27,1,10,495.35,49.535,0.4593,0.4,0.9,5,6,20,2025-12-31,2025-05-24,85,0.4167,20.6396,0.25,2.0,2,2,Discount-Driven
C00613,Dormant,22,2024-05-27,2,6,276.56,46.0933,0.3228,0.3333,0.6667,5,3,12,2025-06-15,2025-03-29,284,0.2727,12.5709,0.1364,2.0,5,1,Dormant
C00614,Dormant,12,2025-03-27,1,6,232.63,38.7717,0.3173,0.1667,0.5,3,2,18,2025-07-19,2025-04-04,250,0.5,19.3858,0.1667,3.0,1,1,Dormant
C00615,Loyal Growth,20,2024-07-26,0,13,1321.74,101.6723,0.2398,0.0769,0.8462,5,6,29,2026-02-28,2025-05-01,26,0.65,66.087,0.3,2.2308,0,0,Growth Loyalists
C00616,Discount-Led,20,2024-07-26,1,7,282.74,40.3914,0.4645,0.0,0.8571,5,7,19,2026-03-02,2025-06-29,24,0.35,14.137,0.35,2.7143,1,2,Discount-Driven
C00617,Discount-Led,13,2025-02-24,2,4,200.34,50.085,0.4447,0.0,0.5,2,3,8,2026-01-06,2025-06-20,79,0.3077,15.4108,0.2308,2.0,2,1,Dormant
C00618,Loyal Growth,13,2025-02-24,0,13,1264.88,97.2985,0.2553,0.0769,0.7692,4,9,31,2026-03-19,2025-06-07,7,1.0,97.2985,0.6923,2.3846,0,3,Champions
C00619,Champions,33,2023-06-27,1,18,2797.14,155.3967,0.1192,0.0556,0.5,6,8,47,2026-03-15,2025-07-04,11,0.5455,84.7618,0.2424,2.6111,2,0,Growth Loyalists
C00620,Champions,18,2024-09-25,0,11,1798.77,163.5245,0.1283,0.0,0.1818,6,6,33,2026-03-19,2025-08-13,7,0.6111,99.9317,0.3333,3.0,0,0,Growth Loyalists
C00621,Discount-Led,16,2024-11-25,0,5,188.32,37.664,0.4494,0.4,0.4,2,5,13,2026-02-02,2025-06-27,52,0.3125,11.77,0.3125,2.6,2,1,Dormant
C00622,High-Value At Risk,36,2023-03-28,3,13,2159.36,166.1046,0.2839,0.0769,0.3846,6,5,32,2025-11-16,2025-03-30,130,0.3611,59.9822,0.1389,2.4615,3,4,High-Value At Risk
C00623,Dormant,17,2024-10-26,0,2,66.18,33.09,0.4512,0.0,0.5,2,2,3,2025-09-15,2025-06-18,192,0.1176,3.8929,0.1176,1.5,4,1,Dormant
C00624,High-Value At Risk,22,2024-05-27,2,12,2203.76,183.6467,0.2176,0.25,0.5,6,4,31,2025-08-20,2025-04-09,218,0.5455,100.1709,0.1818,2.5833,3,4,High-Value At Risk
C00625,Dormant,8,2025-07-26,1,2,52.69,26.345,0.383,0.0,1.0,2,2,10,2025-09-25,2025-07-30,182,0.25,6.5862,0.25,5.0,2,1,Dormant
C00626,Loyal Growth,17,2024-10-26,0,10,1118.41,111.841,0.1904,0.1,0.6,5,8,28,2026-03-18,2025-06-08,8,0.5882,65.7888,0.4706,2.8,1,0,Growth Loyalists
C00627,Discount-Led,11,2025-04-26,0,8,307.68,38.46,0.4542,0.125,0.875,4,7,16,2026-02-24,2025-06-24,30,0.7273,27.9709,0.6364,2.0,0,2,Discount-Driven
C00628,Champions,27,2023-12-27,0,13,1721.01,132.3854,0.1214,0.0769,0.3077,5,8,31,2026-03-22,2025-07-08,4,0.4815,63.7411,0.2963,2.3846,0,0,Growth Loyalists
C00629,High-Value At Risk,26,2024-01-26,1,8,957.07,119.6338,0.2744,0.0,0.5,4,4,15,2025-10-12,2025-03-29,165,0.3077,36.8104,0.1538,1.875,2,4,High-Value At Risk
C00630,Discount-Led,15,2024-12-25,1,9,398.38,44.2644,0.4497,0.1111,0.7778,4,6,21,2026-01-19,2025-04-23,66,0.6,26.5587,0.4,2.3333,2,2,Discount-Driven
C00631,Dormant,22,2024-05-27,1,2,103.21,51.605,0.287,0.0,0.0,2,2,13,2025-09-25,2025-05-30,182,0.0909,4.6914,0.0909,6.5,3,1,Dormant
C00632,Dormant,7,2025-08-26,1,3,112.85,37.6167,0.2357,0.0,0.3333,3,2,8,2025-09-16,2025-08-29,191,0.4286,16.1214,0.2857,2.6667,1,1,Dormant
C00633,Champions,25,2024-02-25,0,13,2165.18,166.5523,0.1169,0.0,0.5385,6,6,38,2026-03-19,2025-08-17,7,0.52,86.6072,0.24,2.9231,0,0,Growth Loyalists
C00634,Loyal Growth,24,2024-03-27,0,8,761.89,95.2362,0.2831,0.125,0.75,4,7,20,2026-03-05,2025-07-11,21,0.3333,31.7454,0.2917,2.5,0,2,Discount-Driven
C00635,Champions,32,2023-07-28,0,17,2823.83,166.1076,0.1093,0.0,0.2353,6,8,42,2026-03-18,2025-06-21,8,0.5312,88.2447,0.25,2.4706,0,0,Growth Loyalists
C00636,Champions,26,2024-01-26,0,19,3111.9,163.7842,0.1094,0.1053,0.3158,6,8,46,2026-03-22,2025-05-08,4,0.7308,119.6885,0.3077,2.4211,0,0,Growth Loyalists
C00637,Discount-Led,8,2025-07-26,1,6,215.72,35.9533,0.5004,0.1667,0.6667,3,4,12,2026-02-17,2025-08-16,37,0.75,26.965,0.5,2.0,1,2,Discount-Driven
C00638,Discount-Led,20,2024-07-26,3,9,412.36,45.8178,0.4918,0.0,0.6667,3,6,20,2026-01-09,2025-04-23,76,0.45,20.618,0.3,2.2222,4,2,Discount-Driven
C00639,Discount-Led,16,2024-11-25,1,8,388.43,48.5538,0.4861,0.0,0.625,4,6,20,2026-02-18,2025-06-19,36,0.5,24.2769,0.375,2.5,1,2,Discount-Driven
C00640,Dormant,17,2024-10-26,1,5,193.33,38.666,0.3383,0.2,0.4,4,3,10,2025-10-01,2025-04-05,176,0.2941,11.3724,0.1765,2.0,4,1,Dormant
C00641,Discount-Led,17,2024-10-26,0,8,371.29,46.4112,0.4862,0.125,0.875,4,7,20,2026-02-24,2025-05-26,30,0.4706,21.8406,0.4118,2.5,0,2,Discount-Driven
C00642,Discount-Led,13,2025-02-24,1,12,578.45,48.2042,0.4631,0.0833,0.9167,6,8,35,2026-02-02,2025-05-06,52,0.9231,44.4962,0.6154,2.9167,1,3,Champions
C00643,Champions,17,2024-10-26,2,13,2121.48,163.1908,0.1504,0.0,0.5385,5,9,38,2026-03-16,2025-06-12,10,0.7647,124.7929,0.5294,2.9231,2,0,Growth Loyalists
C00644,Loyal Growth,22,2024-05-27,2,16,1532.76,95.7975,0.2787,0.0,0.875,6,7,36,2026-03-12,2025-06-27,14,0.7273,69.6709,0.3182,2.25,2,0,Growth Loyalists
C00645,Discount-Led,11,2025-04-26,0,12,437.68,36.4733,0.4956,0.1667,0.5833,6,8,30,2026-02-17,2025-05-23,37,1.0909,39.7891,0.7273,2.5,0,3,Champions
C00646,Dormant,18,2024-09-25,2,4,157.17,39.2925,0.3213,0.0,0.5,3,3,6,2025-05-16,2025-03-29,314,0.2222,8.7317,0.1667,1.5,6,1,Dormant
C00647,Champions,27,2023-12-27,0,18,2889.73,160.5406,0.0832,0.1111,0.1667,5,8,50,2026-03-18,2025-07-25,8,0.6667,107.027,0.2963,2.7778,0,0,Growth Loyalists
C00648,High-Value At Risk,15,2024-12-25,0,13,2177.41,167.4931,0.1809,0.0769,0.4615,6,3,30,2025-10-16,2025-04-07,161,0.8667,145.1607,0.2,2.3077,1,4,High-Value At Risk
C00649,Discount-Led,9,2025-06-26,0,6,247.47,41.245,0.4296,0.1667,0.8333,4,5,12,2026-01-07,2025-09-24,78,0.6667,27.4967,0.5556,2.0,3,2,Discount-Driven
C00650,Champions,29,2023-10-27,0,11,1663.37,151.2155,0.1172,0.0909,0.3636,5,6,29,2026-03-21,2025-06-03,5,0.3793,57.3576,0.2069,2.6364,0,0,Growth Loyalists
C00651,Loyal Growth,24,2024-03-27,1,16,1865.33,116.5831,0.2777,0.0625,0.75,6,8,36,2026-03-02,2025-06-12,24,0.6667,77.7221,0.3333,2.25,2,0,Growth Loyalists
C00652,Dormant,17,2024-10-26,2,3,158.74,52.9133,0.2366,0.0,0.3333,2,2,6,2025-05-13,2025-03-28,317,0.1765,9.3376,0.1176,2.0,6,1,Dormant
C00653,Discount-Led,20,2024-07-26,3,13,563.7,43.3615,0.4802,0.0,0.8462,5,8,32,2026-03-07,2025-05-02,19,0.65,28.185,0.4,2.4615,3,2,Discount-Driven
C00654,Loyal Growth,11,2025-04-26,1,17,1649.83,97.0488,0.2025,0.0588,0.8235,5,9,42,2026-03-06,2025-06-02,20,1.5455,149.9845,0.8182,2.4706,1,3,Champions
C00655,Dormant,15,2024-12-25,3,3,151.63,50.5433,0.2785,0.0,0.6667,2,3,10,2025-05-12,2025-03-28,318,0.2,10.1087,0.2,3.3333,7,1,Dormant
C00656,Loyal Growth,22,2024-05-27,1,19,1781.89,93.7837,0.2047,0.0,0.6842,5,10,56,2026-03-18,2025-06-25,8,0.8636,80.995,0.4545,2.9474,1,0,Growth Loyalists
C00657,Dormant,10,2025-05-26,0,5,165.03,33.006,0.4582,0.2,0.6,5,2,9,2025-07-15,2025-06-01,254,0.5,16.503,0.2,1.8,4,1,Dormant
C00658,Loyal Growth,14,2025-01-25,1,23,2570.49,111.7604,0.1906,0.0435,0.9565,6,9,59,2026-03-11,2025-06-09,15,1.6429,183.6064,0.6429,2.5652,4,3,Champions
C00659,Discount-Led,23,2024-04-26,0,8,348.27,43.5338,0.4379,0.0,1.0,4,7,25,2026-01-30,2025-06-16,55,0.3478,15.1422,0.3043,3.125,0,2,Discount-Driven
C00660,Loyal Growth,13,2025-02-24,2,8,772.34,96.5425,0.2673,0.125,0.875,4,6,18,2026-03-10,2025-08-04,16,0.6154,59.4108,0.4615,2.25,2,2,Discount-Driven
C00661,Loyal Growth,18,2024-09-25,1,12,1245.92,103.8267,0.2126,0.0833,0.8333,6,9,27,2026-03-16,2025-06-06,10,0.6667,69.2178,0.5,2.25,1,0,Growth Loyalists
C00662,Dormant,6,2025-09-25,1,2,77.16,38.58,0.1775,0.0,0.5,2,2,3,2025-10-25,2025-09-30,152,0.3333,12.86,0.3333,1.5,2,1,Dormant
C00663,Loyal Growth,12,2025-03-27,0,18,1648.49,91.5828,0.2531,0.0,0.7222,5,9,49,2026-03-12,2025-06-10,14,1.5,137.3742,0.75,2.7222,0,3,Champions
C00664,Champions,35,2023-04-27,1,10,1724.55,172.455,0.1365,0.1,0.5,6,7,19,2026-03-21,2025-07-01,5,0.2857,49.2729,0.2,1.9,1,0,Growth Loyalists
C00665,Loyal Growth,26,2024-01-26,2,14,1312.05,93.7179,0.2528,0.0,0.9286,6,8,36,2026-03-09,2025-06-02,17,0.5385,50.4635,0.3077,2.5714,2,0,Growth Loyalists
C00666,Discount-Led,24,2024-03-27,0,7,272.03,38.8614,0.4591,0.0,0.8571,4,4,16,2026-01-25,2025-08-04,60,0.2917,11.3346,0.1667,2.2857,0,2,Discount-Driven
C00667,Discount-Led,22,2024-05-27,1,9,371.51,41.2789,0.4442,0.1111,1.0,5,7,23,2026-03-03,2025-07-20,23,0.4091,16.8868,0.3182,2.5556,1,2,Discount-Driven
C00668,Dormant,19,2024-08-26,1,3,100.53,33.51,0.4203,0.0,1.0,2,2,8,2025-06-16,2025-04-18,283,0.1579,5.2911,0.1053,2.6667,4,1,Dormant
C00669,Loyal Growth,13,2025-02-24,1,9,1010.76,112.3067,0.2128,0.1111,0.6667,5,5,36,2026-02-27,2025-09-17,27,0.6923,77.7508,0.3846,4.0,2,0,Growth Loyalists
C00670,Loyal Growth,25,2024-02-25,1,21,1975.09,94.0519,0.2483,0.1429,0.8095,5,9,61,2026-03-07,2025-06-26,19,0.84,79.0036,0.36,2.9048,2,0,Growth Loyalists
C00671,Champions,26,2024-01-26,0,13,2037.71,156.7469,0.1073,0.0769,0.4615,6,7,37,2026-03-20,2025-08-03,6,0.5,78.3735,0.2692,2.8462,0,0,Growth Loyalists
C00672,Discount-Led,14,2025-01-25,1,7,401.25,57.3214,0.4905,0.0,0.7143,5,4,17,2026-02-08,2025-05-08,46,0.5,28.6607,0.2857,2.4286,2,2,Discount-Driven
C00673,Dormant,15,2024-12-25,0,2,103.81,51.905,0.2781,0.5,0.5,2,2,5,2025-10-21,2025-04-11,156,0.1333,6.9207,0.1333,2.5,1,1,Dormant
C00674,Discount-Led,15,2024-12-25,0,6,219.53,36.5883,0.5425,0.1667,0.8333,4,4,9,2026-02-12,2025-06-28,42,0.4,14.6353,0.2667,1.5,3,2,Discount-Driven
C00675,Discount-Led,14,2025-01-25,0,7,301.73,43.1043,0.4774,0.1429,0.8571,5,6,13,2026-01-26,2025-05-14,59,0.5,21.5521,0.4286,1.8571,1,2,Discount-Driven
C00676,Loyal Growth,21,2024-06-26,0,12,1220.56,101.7133,0.2083,0.0833,0.6667,5,7,25,2026-03-10,2025-07-05,16,0.5714,58.1219,0.3333,2.0833,0,0,Growth Loyalists
C00677,Dormant,7,2025-08-26,1,2,105.12,52.56,0.275,0.0,1.0,2,2,4,2025-09-14,2025-08-27,193,0.2857,15.0171,0.2857,2.0,2,1,Dormant
C00678,High-Value At Risk,31,2023-08-27,2,14,2747.99,196.285,0.2021,0.1429,0.4286,5,4,25,2025-11-09,2025-04-03,137,0.4516,88.6448,0.129,1.7857,2,4,High-Value At Risk
C00679,Champions,27,2023-12-27,2,14,2016.09,144.0064,0.0967,0.0,0.3571,5,6,34,2026-03-17,2025-07-29,9,0.5185,74.67,0.2222,2.4286,3,0,Growth Loyalists
C00680,Loyal Growth,24,2024-03-27,1,18,1504.0,83.5556,0.2565,0.1667,0.9444,6,7,38,2026-03-03,2025-07-02,23,0.75,62.6667,0.2917,2.1111,1,0,Growth Loyalists
C00681,Champions,36,2023-03-28,0,13,1938.16,149.0892,0.1497,0.0769,0.4615,6,7,30,2026-03-23,2025-08-16,3,0.3611,53.8378,0.1944,2.3077,1,0,Growth Loyalists
C00682,Loyal Growth,17,2024-10-26,0,15,1480.49,98.6993,0.2545,0.0667,0.9333,4,9,32,2026-03-16,2025-07-30,10,0.8824,87.0876,0.5294,2.1333,1,3,Champions
C00683,Champions,26,2024-01-26,0,8,1319.45,164.9312,0.0944,0.0,0.75,5,5,21,2026-03-16,2025-05-20,10,0.3077,50.7481,0.1923,2.625,0,0,Growth Loyalists
C00684,High-Value At Risk,14,2025-01-25,1,7,992.1,141.7286,0.2171,0.1429,0.7143,4,4,24,2025-11-19,2025-04-08,127,0.5,70.8643,0.2857,3.4286,2,4,High-Value At Risk
C00685,Discount-Led,19,2024-08-26,1,10,467.59,46.759,0.4522,0.1,1.0,5,6,19,2026-01-04,2025-07-12,81,0.5263,24.61,0.3158,1.9,3,2,Discount-Driven
C00686,Loyal Growth,20,2024-07-26,1,12,1276.76,106.3967,0.2702,0.0,0.75,5,8,36,2026-03-20,2025-05-13,6,0.6,63.838,0.4,3.0,1,0,Growth Loyalists
C00687,High-Value At Risk,12,2025-03-27,1,11,2047.48,186.1345,0.2294,0.0,0.3636,5,4,29,2025-09-15,2025-04-01,192,0.9167,170.6233,0.3333,2.6364,3,4,High-Value At Risk
C00688,Dormant,6,2025-09-25,0,2,70.46,35.23,0.1652,0.0,0.5,2,1,5,2025-10-22,2025-10-04,155,0.3333,11.7433,0.1667,2.5,1,1,Dormant
C00689,Discount-Led,10,2025-05-26,0,9,436.03,48.4478,0.4404,0.1111,0.7778,5,6,22,2026-02-18,2025-06-01,36,0.9,43.603,0.6,2.4444,0,3,Champions
C00690,High-Value At Risk,18,2024-09-25,1,7,1271.51,181.6443,0.1912,0.0,0.7143,3,5,17,2025-12-12,2025-04-28,104,0.3889,70.6394,0.2778,2.4286,1,4,High-Value At Risk
C00691,Loyal Growth,12,2025-03-27,0,13,1297.68,99.8215,0.2441,0.0,0.6923,6,8,32,2026-03-17,2025-05-31,9,1.0833,108.14,0.6667,2.4615,0,3,Champions
C00692,Dormant,8,2025-07-26,1,2,74.99,37.495,0.3192,0.5,0.0,2,2,10,2025-09-06,2025-08-02,201,0.25,9.3738,0.25,5.0,6,1,Dormant
C00693,Loyal Growth,18,2024-09-25,0,14,1365.18,97.5129,0.272,0.0714,0.7143,5,7,36,2026-03-17,2025-06-16,9,0.7778,75.8433,0.3889,2.5714,0,0,Growth Loyalists
C00694,Loyal Growth,20,2024-07-26,0,11,1092.07,99.2791,0.265,0.1818,0.9091,6,7,29,2026-03-13,2025-08-24,13,0.55,54.6035,0.35,2.6364,0,0,Growth Loyalists
C00695,Dormant,14,2025-01-25,0,2,62.41,31.205,0.4726,0.0,0.5,2,2,3,2025-10-01,2025-04-01,176,0.1429,4.4579,0.1429,1.5,3,1,Dormant
C00696,High-Value At Risk,35,2023-04-27,1,14,2302.83,164.4879,0.2349,0.1429,0.4286,6,5,37,2025-11-08,2025-04-01,138,0.4,65.7951,0.1429,2.6429,2,4,High-Value At Risk
C00697,Discount-Led,23,2024-04-26,1,10,452.05,45.205,0.4406,0.3,0.7,5,5,19,2025-12-21,2025-04-23,95,0.4348,19.6543,0.2174,1.9,2,2,Discount-Driven
